0.30806, -0.36484, 0.138942, 0.42491, -0.233091, -0.143521, 0.135004, -0.0432925, -0.309078, 0.0927076, -0.362139, 0.160177, -0.275948, -0.0693419, 0.437117, 0.413171, 
0.310477, -0.187601, 0.166595, 0.0991674, -0.181427, -0.0716413, 0.155517, -0.16804, 0.196568, -0.0563814, 0.00304555, -0.188319, -0.188595, 0.00424111, -0.03084, 0.101854, 
0.231723, 0.0987699, 0.0782377, 0.193598, 0.10057, 0.1823, -0.163721, -0.203621, -0.000518687, -0.167307, 0.22795, -0.00488439, -0.370247, 0.228185, -0.150503, 0.141718, 
0.0595953, 0.184213, 0.11472, -0.304495, -0.203079, -0.0874576, -0.0625234, -0.0419705, -0.00123176, -0.0971558, -0.218599, -0.0225602, 0.116913, -0.44129, 0.225514, -0.221624, 
0.340618, -0.403994, -0.158299, 0.398165, -0.00122763, -0.0712103, 0.195946, -0.227759, -0.164953, 0.230454, -0.317025, 0.149863, -0.260349, -0.0988388, 0.404059, 0.392561, 
0.0386808, 0.202298, 0.156414, -0.362367, 0.176088, 0.267667, -0.0526725, -0.149052, 0.0772165, 0.0979725, 0.489868, 0.0875689, -0.106141, 0.171877, -0.399291, 0.029012, 
-0.112106, 0.103919, 0.111782, -0.15579, 0.0905415, -0.0761017, 0.179349, -0.00034995, 0.0274562, 0.152786, -0.104213, -0.128944, -0.432903, -0.178362, 0.169679, -0.0145823, 
-0.0634728, 0.283512, 0.373998, 0.142289, 0.0891655, 0.334116, 0.00429485, 0.0188637, 0.0244153, -0.169336, 0.019945, -0.331725, 0.138755, -0.245719, 0.117273, -0.0081452, 
-0.0299311, 0.0231066, 0.0423107, -0.220604, -0.150459, -0.13578, -0.0342524, 0.0139013, -0.103649, -0.128683, 0.273523, -0.286743, 0.142149, -0.052009, 0.257149, 0.371683, 
0.0406322, 0.0658102, 0.220311, -0.424664, 0.205864, -0.236093, -0.0431274, -0.107274, -0.335548, -0.0918594, 0.528295, 0.254456, 0.43767, 0.118445, -0.43691, -0.329839, 
-0.148626, 0.206356, -0.335442, -0.207049, -0.117959, -0.0845414, -0.0516258, -0.276997, 0.0850401, 0.161257, -0.109214, 0.264501, -0.465059, 0.0121492, 0.221383, 0.00535035, 
-0.00727669, 0.115484, 0.401585, 0.163297, 0.0388939, 0.361925, 0.0738055, -0.248857, 0.240235, -0.407387, 0.0252011, -0.322561, 0.221472, -0.264928, 0.243765, -0.00494583, 
0.0213682, -0.155244, 0.162634, -0.266254, -0.278018, -0.0569121, -0.203286, 0.0952897, -0.264331, -0.412189, 0.297578, 0.176016, 0.168544, -0.0037898, 0.269412, 0.409506, 
0.0502024, -0.177572, 0.151188, -0.394421, 0.243798, -0.103272, -0.0757859, -0.0351117, 0.204576, -0.144742, 0.505531, 0.0885766, -0.144621, -0.0601502, -0.404181, 0.0375171, 
0.225619, 0.112815, -0.0197668, 0.190134, -0.131103, -0.0252854, -0.21933, -0.117176, -0.0643961, -0.172511, -0.100679, 0.121994, -0.430766, 0.278904, 0.140345, 0.042188, 
0.123226, 0.26539, 0.378111, 0.154335, -0.228493, 0.38095, -0.0986047, -0.173263, 0.0356261, -0.270265, 0.0130341, -0.307045, 0.061377, -0.25068, 0.302003, -0.0111841, 
0.0839938, -0.236143, -0.15486, -0.240649, 0.000692392, 0.0128826, -0.123409, -0.122467, -0.115515, -0.24197, 0.293176, 0.194911, 0.144164, -0.014065, 0.259301, 0.423764, 
-0.367223, 0.161688, -0.0899365, -0.0460787, 0.154266, 0.237259, -0.155623, 0.0382503, 0.0990585, 0.149152, -0.0415886, 0.0387756, -0.123757, -0.0197016, 0.0117622, 0.0891953, 
-0.0349869, -0.145295, 0.211257, -0.090547, -0.0763714, -0.255709, 0.170248, 0.340175, -0.0588815, 0.129637, -0.0881288, -0.170179, 0.204956, -0.170887, 0.131407, 0.111012, 
-0.106018, -0.021508, -0.087337, 0.344154, 0.0741781, 0.00453637, -0.0840768, 0.101131, -0.104474, 0.217564, 0.195113, -0.0142033, -0.133287, 0.307167, -0.179943, 0.210258, 
-0.330316, 0.338173, 0.0215735, -0.518703, 0.0414874, 0.141669, -0.0812318, 0.143193, 0.185455, -0.186653, 0.444558, -0.236104, 0.369329, -0.145945, -0.271824, -0.239718, 
-0.453501, 0.0462575, -0.0667438, -0.0889541, 0.210356, -0.221656, -0.179757, 0.133856, -0.300377, -0.0207418, -0.0431189, 0.222733, 0.379394, -0.0880144, 0.0221791, -0.251502, 
-0.0915574, -0.0930082, -0.203207, -0.153688, -0.294115, -0.342818, -0.030371, 0.130395, -0.0169697, 0.147374, -0.12957, 0.190542, 0.285034, -0.0476723, 0.202425, 0.11019, 
-0.0613196, -0.203197, -0.106838, 0.444485, 0.0443667, 0.0233462, -0.0311172, -0.136336, 0.0785037, 0.0389691, 0.240657, 0.026387, -0.0914772, 0.397563, -0.124988, 0.269823, 
-0.398592, 0.233516, 0.145503, -0.6714, -0.0459913, 0.272664, -0.264865, 0.253588, 0.0723029, -0.489764, 0.52954, 0.162003, 0.449152, -0.103502, -0.345792, -0.292486, 
-0.403383, -0.1744, -0.10985, -0.0617709, 0.228274, -0.0824363, -0.191516, 0.185907, 0.19321, -0.0629037, -0.0382008, 0.0601596, -0.173706, -0.232161, 0.0351812, 0.0843275, 
0.225182, -0.160946, 0.0955962, 0.182731, -0.277929, -0.279232, -0.177912, 0.266444, -0.146371, -0.1611, -0.115353, 0.0508905, 0.273944, 0.143572, 0.122035, 0.133113, 
0.047914, -0.0423345, -0.103538, 0.4092, -0.202748, 0.0526927, -0.183172, -0.0596652, -0.102817, 0.152613, 0.211167, 0.0245076, -0.214875, 0.364112, -0.0601308, 0.243712, 
-0.330691, 0.143069, -0.15429, -0.612233, 0.205086, 0.303843, -0.174905, 0.0350057, 0.191749, -0.311172, 0.486248, 0.149851, 0.399523, -0.125689, -0.314026, -0.23284, 
-0.0574682, 0.129344, 0.012903, -0.000970711, -0.239638, 0.225149, 0.152024, -0.213218, 0.106351, 0.23164, -0.382996, -0.224946, -0.171394, 0.201846, 0.229017, 0.123848, 
-0.0429165, -0.0831293, 0.193104, -0.0627764, 0.134978, -0.000711482, 0.160534, 0.184495, 0.0402549, 0.0793799, 0.272074, -0.193398, -0.0676357, -0.159136, -0.0403339, 0.159736, 
-0.102834, 0.116722, 0.0935269, -0.104619, 0.0618723, 0.0445811, -0.0888792, 0.102235, -0.0409011, -0.114031, -0.191436, -0.110158, 0.0685702, -0.340692, -0.0171319, 0.115108, 
0.0778414, -0.136941, 0.00498014, 0.270942, 0.00196651, -0.00540928, 0.326859, -0.0345174, -0.0157835, 0.325029, -0.300995, -0.21393, -0.162446, -0.141449, 0.2411, 0.0455602, 
-0.0586349, 0.0316788, 0.0759588, -0.0481492, -0.33689, -0.19264, 0.228957, -0.282426, -0.281641, 0.105182, -0.489184, -0.164696, 0.300694, 0.200324, 0.309387, -0.201904, 
-0.0990902, -0.000754501, -0.199787, -0.122674, -0.0301995, -0.0109228, -0.00957824, -0.0481425, 0.11464, 0.105246, 0.40863, 0.0836379, -0.103523, -0.0659068, 0.00267146, 0.14213, 
-0.0725192, -0.0244378, 0.167306, -0.144507, 0.0492637, 0.0761803, -0.0373492, -0.10414, 0.173328, -0.365712, -0.249716, -0.143752, 0.183631, -0.486055, 0.115885, 0.153932, 
0.234663, -0.331248, 0.12466, 0.358545, -0.156896, 0.0719731, 0.247527, 0.041784, -0.183052, 0.14676, -0.391899, 0.142014, -0.182062, -0.105017, 0.33955, 0.0986374, 
-0.0508717, -0.166003, 0.015628, -0.0274198, -0.277902, -0.0458679, 0.183866, -0.221252, 0.171749, 0.0681653, -0.453146, -0.276116, -0.21276, 0.038132, 0.297883, 0.103943, 
0.213623, -0.0728551, 0.0857389, 0.181763, -0.0256843, 0.0350417, -0.133944, 0.107057, -0.0219452, -0.173798, 0.374578, -0.0653002, -0.0685893, 0.101331, -0.0502233, 0.152794, 
0.0108909, 0.119108, 0.149369, -0.137971, -0.174137, 0.0753674, -0.17011, -0.0325864, -0.0139788, -0.222893, -0.229799, -0.1194, 0.0355473, -0.437943, 0.143791, 0.143039, 
0.255993, -0.350295, -0.154306, 0.327686, 0.0357719, 0.122696, 0.300627, -0.133781, -0.0525784, 0.275735, -0.353868, 0.112177, -0.171211, -0.149743, 0.306802, 0.0882702, 
-0.26225, 0.171572, 5.44555e-05, -0.403173, -0.141599, 0.259827, 0.0982329, -0.185672, 0.113431, 0.2426, -0.31344, -0.152323, -0.158956, 0.197767, 0.158756, 0.104333, 
-0.081886, -0.0971624, 0.147464, -0.101475, -0.0256014, -0.205564, 0.191443, 0.277539, 0.0152035, 0.115322, 0.249017, -0.185886, -0.0785235, -0.184558, 0.180102, 0.0949554, 
-0.10179, 0.206064, 0.365222, 0.0973474, 0.0753614, 0.459542, -0.12937, 0.0486028, -0.0162802, -0.285876, -0.129125, -0.379986, 0.057527, -0.295589, 0.0450552, 0.344564, 
0.0564207, 0.014815, 0.0161965, -0.0117181, -0.0474086, 0.0315883, 0.235762, 0.0509751, 0.00424274, 0.129521, -0.0233768, -0.255774, 0.0796652, -0.122729, 0.244687, 0.0532914, 
-0.33067, 0.0547101, 0.0486798, -0.515417, -0.177195, -0.197426, 0.141492, -0.198862, -0.280506, 0.0984755, -0.406722, -0.044911, 0.35419, 0.172227, 0.224571, -0.239627, 
-0.122881, -0.0350016, -0.270007, -0.147489, -0.243615, -0.28587, -0.0104214, 0.0629161, 0.0758564, 0.133635, 0.345526, 0.148193, -0.0719793, -0.0842411, 0.261514, 0.0902951, 
-0.0605913, 0.051978, 0.439277, 0.14884, 0.0450038, 0.539469, -0.095698, -0.18644, 0.201172, -0.551754, -0.15264, -0.443641, 0.149392, -0.368056, 0.175287, 0.435936, 
0.136645, -0.159631, 0.136745, -0.044967, -0.182696, 0.170078, 0.117499, 0.150199, -0.144733, -0.113705, -0.0274247, 0.154039, 0.125215, -0.0829024, 0.295466, 0.074447, 
-0.285228, -0.166667, -0.00796698, -0.468225, -0.117674, -0.0562277, 0.104387, -0.12857, 0.219907, 0.0472992, -0.366204, -0.179876, -0.193089, 0.00298583, 0.221921, 0.0928537, 
0.23785, -0.106818, 0.0331896, 0.211305, -0.233638, -0.216924, -0.157281, 0.203628, -0.0631413, -0.173383, 0.324808, 0.00711, -0.0553761, 0.105424, 0.179611, 0.111522, 
0.0448981, 0.198542, 0.407268, 0.130485, -0.199778, 0.518441, -0.235845, -0.111056, 0.00525392, -0.404627, -0.149255, -0.412016, 0.00140742, -0.338344, 0.219821, 0.39877, 
0.180333, -0.216985, -0.161381, -0.032034, 0.0541123, 0.217733, 0.183255, -0.0573729, -0.00867471, 0.0411276, -0.023877, 0.153774, 0.101079, -0.10978, 0.279204, 0.0946525, 
-0.350097, 0.13871, -0.12534, -0.146819, -0.102669, 0.220455, 0.00739815, -0.00163494, 0.0944239, 0.228801, -0.386705, -0.117438, -0.158272, 0.0426386, 0.263494, 0.12977, 
-0.0352496, -0.183485, 0.19074, -0.0712402, -0.141631, -0.250058, 0.168806, 0.404833, -0.0459916, 0.0854483, 0.174214, -0.191333, 0.240741, -0.12443, 0.119875, 0.153976, 
-0.107569, -0.00898326, -0.00308948, 0.186108, 0.0665423, 0.134632, -0.133946, 0.0803436, -0.106762, 0.0860798, 0.000474229, -0.0894798, -0.114719, 0.132256, -0.145324, 0.325933, 
-0.110276, 0.229118, 0.0104909, -0.223098, 0.0564494, 0.111484, 0.154125, 0.123142, 0.158939, 0.0538638, 0.117678, -0.206069, 0.209526, -0.153092, -0.139917, -0.265075, 
-0.48503, 0.0423196, -0.112076, -0.235108, -0.109548, -0.194272, 0.0203323, 0.0420177, -0.28821, 0.101481, -0.501092, 0.0107738, 0.313856, 0.00345506, 0.358143, -0.196766, 
-0.0960974, -0.161894, -0.19609, -0.130974, -0.364647, -0.395867, -0.00378751, 0.243746, 0.000351713, 0.112299, 0.232177, 0.113336, 0.339262, -0.0799597, 0.215398, 0.129124, 
-0.0764833, -0.17438, 0.0267152, 0.303147, 0.0547383, 0.201728, -0.11113, -0.127926, 0.0789442, -0.116164, 0.0155887, -0.116765, -0.0594069, 0.167435, -0.0806388, 0.454858, 
-0.134772, 0.124874, 0.133727, -0.350573, -0.0425656, 0.282924, 0.0221106, 0.24647, 0.0513973, -0.205638, 0.171047, 0.141839, 0.299748, -0.118306, -0.167058, -0.322242, 
-0.418516, -0.157049, -0.149133, -0.192851, -0.0681316, -0.0460685, 0.00406519, 0.0933472, 0.169036, 0.0633434, -0.453614, -0.122268, -0.206336, -0.131732, 0.340689, 0.105604, 
0.208465, -0.214898, 0.0917757, 0.170229, -0.329488, -0.331096, -0.130781, 0.368813, -0.119683, -0.170655, 0.22145, -0.0264097, 0.316829, 0.0361548, 0.137287, 0.137535, 
0.00816117, -0.0194162, 0.0233304, 0.26571, -0.170286, 0.196055, -0.234545, -0.0512077, -0.0949084, 0.00768055, 0.00594821, -0.102987, -0.174198, 0.156436, -0.0316429, 0.407075, 
-0.0877606, 0.0608755, -0.147153, -0.308809, 0.169656, 0.299936, 0.0999697, 0.0402998, 0.162967, -0.0433029, 0.14334, 0.110282, 0.256897, -0.15684, -0.142874, -0.269695
